route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-135000_MISC_303,BELMONT PARK,0,37186906,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-138000_MISC_321,JAMAICA 165 ST TERMINAL,1,37186929,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-141500_MISC_321,BELMONT PARK,0,37186929,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-145500_MISC_321,JAMAICA 165 ST TERMINAL,1,37186929,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-148500_MISC_321,BELMONT PARK,0,37186929,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-151500_MISC_321,JAMAICA 165 ST TERMINAL,1,37186929,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-154500_MISC_321,BELMONT PARK,0,37186929,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-043900_Q2_52,179 ST STATION,1,37186516,Q020110
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-048000_MISC_194,BELMONT PARK,0,37186522,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-104500_MISC_320,JAMAICA 165 ST TERMINAL,1,37186927,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-049900_Q2_52,JAMAICA 165 ST TERMINAL,1,37186516,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-136000_MISC_288,JAMAICA 165 ST TERMINAL,1,37186914,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-046000_MISC_124,179 ST STATION,1,37186518,Q020111
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-049100_MISC_103,JAMAICA 165 ST TERMINAL,1,37186520,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-046900_MISC_220,179 ST STATION,1,37186529,Q020110
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-047600_MISC_253,JAMAICA 165 ST TERMINAL,1,37186525,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-123800_MISC_288,BELMONT PARK,0,37186914,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-084200_MISC_272,BELMONT PARK,0,37186824,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-088800_MISC_262,BELMONT PARK,0,37186918,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-060500_MISC_122,BELMONT PARK,0,37186822,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-063500_MISC_150,BELMONT PARK,0,37186870,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-091400_MISC_280,BELMONT PARK,0,37186224,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-089800_MISC_268,BELMONT PARK,0,37186886,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-087800_Q2_53,BELMONT PARK,0,37186705,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-062000_MISC_253,BELMONT PARK,0,37186525,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-090600_MISC_278,BELMONT PARK,0,37186458,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-092200_MISC_298,BELMONT PARK,0,37186517,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-093900_MISC_272,BELMONT PARK,0,37186824,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-083000_MISC_268,BELMONT PARK,0,37186886,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-120700_MISC_284,BELMONT PARK,0,37186890,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-094800_MISC_144,BELMONT PARK,0,37186277,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-095700_MISC_170,BELMONT PARK,0,37186704,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-096600_MISC_205,BELMONT PARK,0,37186320,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-097500_Q2_53,BELMONT PARK,0,37186705,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-098400_MISC_207,BELMONT PARK,0,37186530,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-099300_MISC_280,BELMONT PARK,0,37186224,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-100200_MISC_189,BELMONT PARK,0,37186622,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-101100_MISC_278,BELMONT PARK,0,37186458,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-102900_MISC_170,BELMONT PARK,0,37186704,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-103700_MISC_306,BELMONT PARK,0,37186684,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-104400_MISC_186,BELMONT PARK,0,37186537,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-105200_MISC_207,BELMONT PARK,0,37186530,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-105900_MISC_223,BELMONT PARK,0,37186860,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-107400_MISC_224,BELMONT PARK,0,37186706,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-108200_MISC_281,BELMONT PARK,0,37186926,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-108900_Q2_53,BELMONT PARK,0,37186600,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-109700_MISC_320,BELMONT PARK,0,37186927,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-110400_MISC_189,BELMONT PARK,0,37186622,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-111200_MISC_186,BELMONT PARK,0,37186537,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-113400_MISC_273,BELMONT PARK,0,37186922,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-114200_MISC_205,BELMONT PARK,0,37186320,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-115000_MISC_288,BELMONT PARK,0,37186914,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-115800_Q2_53,BELMONT PARK,0,37186600,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-116700_MISC_224,BELMONT PARK,0,37186706,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-117700_MISC_281,BELMONT PARK,0,37186926,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-118700_MISC_320,BELMONT PARK,0,37186927,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-119700_MISC_303,BELMONT PARK,0,37186906,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-126300_MISC_281,BELMONT PARK,0,37186926,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-051400_MISC_124,JAMAICA 165 ST TERMINAL,1,37186518,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-094600_MISC_268,JAMAICA 165 ST TERMINAL,1,37186886,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-093400_MISC_207,JAMAICA 165 ST TERMINAL,1,37186530,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-107500_MISC_284,JAMAICA 165 ST TERMINAL,1,37186890,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-070600_MISC_114,JAMAICA 165 ST TERMINAL,1,37186823,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-072100_Q2_52,JAMAICA 165 ST TERMINAL,1,37186703,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-109000_MISC_273,JAMAICA 165 ST TERMINAL,1,37186922,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-110500_MISC_288,JAMAICA 165 ST TERMINAL,1,37186914,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-112000_MISC_224,JAMAICA 165 ST TERMINAL,1,37186706,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-113500_MISC_281,JAMAICA 165 ST TERMINAL,1,37186926,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-115000_MISC_320,JAMAICA 165 ST TERMINAL,1,37186927,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-116500_MISC_284,JAMAICA 165 ST TERMINAL,1,37186890,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-118000_MISC_273,JAMAICA 165 ST TERMINAL,1,37186922,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-119500_MISC_288,JAMAICA 165 ST TERMINAL,1,37186914,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-121000_Q2_53,JAMAICA 165 ST TERMINAL,1,37186600,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-122500_MISC_281,JAMAICA 165 ST TERMINAL,1,37186926,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-124000_MISC_303,JAMAICA 165 ST TERMINAL,1,37186906,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-125500_MISC_284,JAMAICA 165 ST TERMINAL,1,37186890,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-080000_MISC_262,BELMONT PARK,0,37186918,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-081500_MISC_150,BELMONT PARK,0,37186870,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-065000_MISC_166,BELMONT PARK,0,37186835,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-066500_MISC_114,BELMONT PARK,0,37186823,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-068000_Q2_52,BELMONT PARK,0,37186703,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-069500_MISC_122,BELMONT PARK,0,37186822,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-071000_MISC_253,BELMONT PARK,0,37186525,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-072500_MISC_150,BELMONT PARK,0,37186870,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-074000_MISC_166,BELMONT PARK,0,37186835,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-075500_MISC_114,BELMONT PARK,0,37186823,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-077000_Q2_52,BELMONT PARK,0,37186703,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-078500_MISC_122,BELMONT PARK,0,37186822,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-111900_MISC_284,BELMONT PARK,0,37186890,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-032700_MISC_124,JAMAICA 165 ST TERMINAL,1,37186518,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-073600_MISC_122,JAMAICA 165 ST TERMINAL,1,37186822,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-075100_MISC_262,JAMAICA 165 ST TERMINAL,1,37186918,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-076600_MISC_150,JAMAICA 165 ST TERMINAL,1,37186870,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-078100_MISC_268,JAMAICA 165 ST TERMINAL,1,37186886,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-079600_MISC_272,JAMAICA 165 ST TERMINAL,1,37186824,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-081100_MISC_170,JAMAICA 165 ST TERMINAL,1,37186704,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-082600_Q2_53,JAMAICA 165 ST TERMINAL,1,37186705,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-084100_MISC_262,JAMAICA 165 ST TERMINAL,1,37186918,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-085600_MISC_150,JAMAICA 165 ST TERMINAL,1,37186870,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-087100_MISC_298,JAMAICA 165 ST TERMINAL,1,37186517,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-088600_MISC_272,JAMAICA 165 ST TERMINAL,1,37186824,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-089800_MISC_144,JAMAICA 165 ST TERMINAL,1,37186277,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-092200_Q2_53,JAMAICA 165 ST TERMINAL,1,37186705,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-040200_MISC_124,JAMAICA 165 ST TERMINAL,1,37186518,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-041300_MISC_220,179 ST STATION,1,37186529,Q020110
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-091000_MISC_170,JAMAICA 165 ST TERMINAL,1,37186704,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-085400_MISC_144,BELMONT PARK,0,37186277,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-037400_Q2_52,JAMAICA 165 ST TERMINAL,1,37186516,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-029500_MISC_113,JAMAICA 165 ST TERMINAL,1,37186526,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-056300_MISC_122,JAMAICA 165 ST TERMINAL,1,37186822,Q020113
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-102000_MISC_298,BELMONT PARK,0,37186517,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-086600_MISC_170,BELMONT PARK,0,37186704,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-044500_MISC_194,JAMAICA 165 ST TERMINAL,1,37186522,Q020114
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-106700_MISC_205,BELMONT PARK,0,37186320,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-093000_MISC_306,BELMONT PARK,0,37186684,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-112700_MISC_207,BELMONT PARK,0,37186530,Q020115
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-088700_Q2_52,BELMONT PARK,0,37186683,Q020074
Q2,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-089200_MISC_207,BELMONT PARK,0,37186530,Q020074
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-039500_X68_853,MIDTOWN 57 ST via 42 ST via MADISON,1,37186582,X680095
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-054000_X68_852,23 ST-1 AV via 57 ST,1,37186581,X680093
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-041000_MISC_199,23 ST-1 AV via 34 ST,1,37186583,X680094
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-042000_X68_854,MIDTOWN 57 ST via 42 ST via MADISON,1,37186584,X680095
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-043000_X68_855,23 ST-1 AV via 34 ST,1,37186585,X680094
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-044000_X68_856,MIDTOWN 57 ST via 42 ST via MADISON,1,37186586,X680095
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-045500_X68_857,23 ST-1 AV via 34 ST,1,37186587,X680094
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-047000_X68_858,MIDTOWN 57 ST via 42 ST via MADISON,1,37186588,X680095
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-048700_X68_859,23 ST-1 AV via 57 ST,1,37186589,X680093
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-050400_X68_851,23 ST-1 AV via 57 ST,1,37186580,X680093
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-096500_X68_859,FLORAL PARK via HILLSIDE,0,37186591,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-098500_X68_853,FLORAL PARK via HILLSIDE,0,37186590,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-100500_X68_852,FLORAL PARK via HILLSIDE,0,37186592,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-102500_X68_851,FLORAL PARK via HILLSIDE,0,37186593,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-104000_X68_854,FLORAL PARK via HILLSIDE,0,37186594,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-106000_X68_855,FLORAL PARK via HILLSIDE,0,37186595,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-108000_X68_856,FLORAL PARK via HILLSIDE,0,37186597,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-111000_X68_857,FLORAL PARK via HILLSIDE,0,37186596,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-114000_X68_858,FLORAL PARK via HILLSIDE,0,37186598,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-038000_X68_852,23 ST-1 AV via 34 ST,1,37186581,X680094
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-117000_X68_859,FLORAL PARK via HILLSIDE,0,37186591,X680090
X68,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-036200_X68_851,MIDTOWN 57 ST via 42 ST via MADISON,1,37186580,X680095
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-035000_X64_801,MIDTOWN 23 ST-1 AV,1,37186566,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-038000_X64_802,MIDTOWN 23 ST-1 AV,1,37186567,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-040000_X64_803,MIDTOWN 23 ST-1 AV,1,37186568,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-042000_X64_804,MIDTOWN 23 ST-1 AV,1,37186569,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-043500_MISC_230,MIDTOWN 23 ST-1 AV,1,37186570,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-045500_X64_805,MIDTOWN 23 ST-1 AV,1,37186571,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-047500_X64_806,MIDTOWN 23 ST-1 AV,1,37186572,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-049500_MISC_254,MIDTOWN 23 ST-1 AV,1,37186573,X640015
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-097500_X64_801,CAMBRIA HEIGHTS via LINDEN,0,37186574,X640016
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-101000_X64_802,CAMBRIA HEIGHTS via LINDEN,0,37186576,X640016
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-106000_X64_805,CAMBRIA HEIGHTS via LINDEN,0,37186575,X640016
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-103500_X64_803,CAMBRIA HEIGHTS via LINDEN,0,37186577,X640016
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-108500_X64_804,CAMBRIA HEIGHTS via LINDEN,0,37186578,X640016
X64,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-112000_X64_806,CAMBRIA HEIGHTS via LINDEN,0,37186579,X640016
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-034100_X63_752,MIDTOWN 23 ST-1 AV,1,37186542,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-038100_X63_754,MIDTOWN 23 ST-1 AV,1,37186544,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-039600_X63_755,MIDTOWN 23 ST-1 AV,1,37186545,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-040800_X63_756,MIDTOWN 23 ST-1 AV,1,37186546,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-042000_X63_757,MIDTOWN 23 ST-1 AV,1,37186547,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-043500_X63_758,MIDTOWN 23 ST-1 AV,1,37186548,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-045000_X63_759,MIDTOWN 23 ST-1 AV,1,37186549,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-047000_X63_760,MIDTOWN 23 ST-1 AV,1,37186550,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-049000_X63_761,MIDTOWN 23 ST-1 AV,1,37186551,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-096300_X63_754,ROSEDALE via MERRICK,0,37186552,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-097700_X63_752,ROSEDALE via MERRICK,0,37186555,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-100100_X63_756,ROSEDALE via MERRICK,0,37186553,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-102100_MISC_230,ROSEDALE via MERRICK,0,37186558,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-103300_X63_755,ROSEDALE via MERRICK,0,37186560,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-104500_X63_757,ROSEDALE via MERRICK,0,37186561,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-106000_X63_758,ROSEDALE via MERRICK,0,37186562,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-108000_X63_761,ROSEDALE via MERRICK,0,37186559,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-110000_X63_759,ROSEDALE via MERRICK,0,37186563,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-112000_MISC_254,ROSEDALE via MERRICK,0,37186565,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-036100_X63_753,MIDTOWN 23 ST-1 AV,1,37186543,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-114000_X63_760,ROSEDALE via MERRICK,0,37186564,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-094900_X63_751,ROSEDALE via MERRICK,0,37186554,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-032100_X63_751,MIDTOWN 23 ST-1 AV,1,37186541,X630034
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-101100_X63_753,ROSEDALE via MERRICK,0,37186557,X630036
X63,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-098900_MISC_199,ROSEDALE via MERRICK,0,37186556,X630036
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-090400_MISC_205,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186320,Q20A0073
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-089600_MISC_232,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186307,Q20A0073
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-085400_MISC_190,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186223,Q20A0073
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-090100_MISC_126,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186290,Q20A0073
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-085700_MISC_280,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186224,Q20A0073
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-092300_MISC_304,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186359,Q20A0074
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-080500_MISC_144,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186277,Q20A0073
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-091600_MISC_302,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186456,Q20A0074
Q20A,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-084900_MISC_278,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,37186458,Q20A0073
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-003700_Q1_1,JAMAICA 165 ST TERM,1,37186330,Q010123
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-007000_Q1_1,BELLEROSE 243 ST via HILLSIDE AV,0,37186330,Q010120
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-009700_Q1_1,JAMAICA 165 ST TERM,1,37186330,Q010123
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-013000_Q1_1,BELLEROSE 243 ST via HILLSIDE AV,0,37186330,Q010120
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-015700_Q1_1,JAMAICA 165 ST TERM,1,37186330,Q010123
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-019000_Q1_1,BELLEROSE 243 ST via HILLSIDE AV,0,37186330,Q010120
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-021700_Q1_1,JAMAICA 165 ST TERM,1,37186330,Q010123
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-025000_Q1_1,BELLEROSE 243 ST via HILLSIDE AV,0,37186330,Q010120
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-025500_MISC_104,JAMAICA 165 ST TERM,1,37186305,Q010122
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-028500_MISC_104,QUEENS VILLAGE JAMAICA AV,0,37186305,Q010119
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-034000_MISC_117,QUEENS VILLAGE JAMAICA AV,0,37186303,Q010119
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-046500_Q1_1,BELLEROSE 243 ST via HILLSIDE AV,0,37186329,Q010120
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-054000_MISC_117,QUEENS VILLAGE JAMAICA AV,0,37186303,Q010119
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-031500_MISC_111,BELLEROSE 243 ST via HILLSIDE AV,0,37186310,Q010120
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-036000_MISC_104,BELLEROSE 243 ST via HILLSIDE AV,0,37186305,Q010120
Q1,QV_B5-Weekday-SDon,QV_B5-Weekday-SDon-039000_Q1_1,BELLEROSE 243 ST via HILLSIDE AV,0,37186329,Q010120
